timestamp,x,y,z
1719238384347,-2.1374047,-0.64122134,-3.4351146
1719238384367,-2.259542,-0.9160305,-3.5267177
1719238384387,-2.1374047,-1.0229008,-3.6335878
1719238384407,-1.7862595,-1.7862595,-3.648855
1719238384427,-2.091603,-2.3053436,-3.4961832
1719238384447,-2.3664122,-2.4580152,-3.2671757
1719238384467,-2.3816793,-1.9541985,-2.687023
1719238384487,-1.8778626,-1.6335878,-2.2290077
1719238384507,-1.1603054,-1.4503816,-2.1374047
1719238384527,-0.21374045,-1.2824427,-1.6641221
1719238384547,0.53435117,-1.1450381,-0.9160305
1719238384567,0.47328246,-1.4503816,-0.24427481
1719238384587,0.16793893,-1.740458,0.030534351
1719238384607,0.015267176,-1.7099236,-0.3816794
1719238384627,0.27480915,-1.8931298,-1.0534351
1719238384647,0.870229,-2.0305343,-1.3282443
1719238384667,1.832061,-3.1450381,-1.5114504
1719238384687,2.9160306,-4.2748094,-1.6793894
1719238384707,3.8778627,-4.854962,-1.6793894
1719238384727,4.4274807,-5.0076337,-1.7251909
1719238384747,4.931298,-4.961832,-1.9389313
1719238384767,5.5725193,-4.9007635,-2.8244274
1719238384787,6.2748094,-4.3511453,-4.2290077
1719238384807,7.2366414,-4.076336,-5.8625956
1719238384827,8.152672,-3.4503818,-7.9389315
1719238384847,8.9007635,-3.221374,-10.534351
1719238384867,9.343512,-3.480916,-13.755725
1719238384887,9.114504,-3.9541984,-16.412214
1719238384907,8.961832,-3.6030533,-17.801527
1719238384927,10.625955,-3.7251909,-17.465649
1719238384947,14.5801525,-1.0992366,-13.908397
1719238384967,18.732824,3.6030533,-7.0076337
1719238384987,23.526718,7.1297708,0.70229006
1719238385007,29.67939,10.793893,4.9007635
1719238385027,34.885498,16.274809,4.4885497
1719238385047,38.47328,22.91603,1.8778626
1719238385067,42.305344,27.526718,-0.24427481
1719238385087,45.694656,30.412214,-0.22900763
1719238385107,48.21374,33.0229,2.1374047
1719238385127,51.450382,34.366413,5.3435116
1719238385147,54.59542,35.221375,8.122137
1719238385167,56.778625,37.572517,9.572519
1719238385187,59.61832,39.587788,9.816793
1719238385207,63.068703,40.27481,9.664123
1719238385227,66.67175,39.480915,10.122137
1719238385247,68.65649,37.84733,11.267176
1719238385267,67.80153,38.809162,11.526717
1719238385287,64.99236,38.25954,10.9007635
1719238385307,62.47328,34.015266,11.435115
1719238385327,62.50382,34.717556,12.870229
1719238385347,61.801525,29.633587,14.80916
1719238385367,58.64122,26.167938,15.664123
1719238385387,56.137405,21.664122,16.137405
1719238385407,56.25954,23.053434,17.587786
1719238385427,57.40458,20.534351,20.793894
1719238385447,58.50382,19.93893,23.816793
1719238385467,58.198475,18.687023,25.114504
1719238385487,57.0229,14.183207,23.969465
1719238385507,58.32061,12.748092,21.587786
1719238385527,61.435116,14.290076,19.969465
1719238385547,64.259544,21.114504,19.862595
1719238385567,59.46565,16.458015,22.351145
1719238385587,56.625954,2.8854961,25.648855
1719238385607,59.053436,9.007633,25.343512
1719238385627,61.648853,11.511451,21.740458
1719238385647,59.190838,18.519083,19.23664
1719238385667,52.50382,20.335878,20.38168
1719238385687,40.931297,14.106871,26.244274
1719238385707,32.687023,2.519084,33.328243
1719238385727,32.992367,-12.839695,37.51145
1719238385747,44.59542,-15.343512,35.87786
1719238385767,54.70229,-2.793893,27.816793
1719238385787,54.335876,-3.129771,20.610687
1719238385807,49.664124,-14.351145,20.015266
1719238385827,41.038166,-19.694656,22.045801
1719238385847,43.908398,-21.847328,23.12977
1719238385867,50.396946,-33.84733,20.06107
1719238385887,50.27481,-38.335876,16.412214
1719238385907,54.47328,-32.38168,22.305344
1719238385927,60.50382,-30.610687,32.50382
1719238385947,63.67939,-28.76336,37.923664
1719238385967,63.74046,-25.89313,37.74046
1719238385987,60.549618,-21.23664,37.23664
1719238386007,55.190838,-20.70229,36.366413
1719238386027,50.778625,-22.717558,34.64122
1719238386047,47.61832,-31.664122,32.396946
1719238386067,45.51145,-35.267174,31.282442
1719238386087,43.572517,-35.49618,30.900763
1719238386107,41.374046,-36.091602,30.76336
1719238386127,40.06107,-35.83206,31.267176
1719238386147,39.541985,-36.137405,33.053436
1719238386167,38.21374,-34.610687,33.17557
1719238386187,36.625954,-33.87786,31.312977
1719238386207,35.20611,-29.984734,28.778625
1719238386227,31.847328,-28.458015,26.305344
1719238386247,26.900763,-26.122137,24.366413
1719238386267,20.854961,-20.80916,22.213741
1719238386287,14.427481,-14.519084,19.389313
1719238386307,11.557252,-10.503817,17.450382
1719238386327,11.862596,-9.664123,16.671755
1719238386347,13.114504,-13.038168,16.183207
1719238386367,14.152672,-15.648855,13.832061
1719238386387,14.076336,-16.732824,9.694656
1719238386407,11.969465,-16.717558,6.4274807
1719238386427,9.267176,-15.068703,5.2061067
1719238386447,8.748092,-13.022901,4.5648856
1719238386467,9.053435,-12.931297,3.5267177
1719238386487,9.923664,-14.122137,2.59542
1719238386507,9.984733,-12.59542,2.2748091
1719238386527,8.076336,-10.7786255,2.5801528
1719238386547,6.778626,-10.763359,1.9541985
1719238386567,7.40458,-11.053435,-0.18320611
1719238386587,6.9465647,-11.480916,-3.6335878
1719238386607,3.40458,-9.175572,-7.29771
1719238386627,0.33587787,-6.671756,-9.40458
1719238386647,-0.97709924,-7.0534353,-10.198473
1719238386667,-3.7709923,-9.343512,-9.572519
1719238386687,-6.3053436,-9.297709,-8.687023
1719238386707,-6.70229,-6.076336,-9.480916
1719238386727,-5.5725193,-4.2137403,-10.412213
1719238386747,-3.29771,-2.7633588,-10.152672
1719238386767,-3.129771,-0.35114503,-9.053435
1719238386787,-5.5725193,0.21374045,-7.7251906
1719238386807,-6.0916033,2.4580152,-6.412214
1719238386827,-8.122137,5.7099237,-6.1374044
1719238386847,-10.061069,6.0,-7.1297708
1719238386867,-11.587787,5.6793895,-8.244275
1719238386887,-13.053435,4.9465647,-8.21374
1719238386907,-12.564885,4.59542,-7.740458
1719238386927,-11.236641,4.3053436,-7.9083967
1719238386947,-9.832061,2.8549619,-8.167939
1719238386967,-10.076336,1.2366412,-8.442748
1719238386987,-10.442748,0.015267176,-8.80916
1719238387007,-9.923664,-0.41221374,-9.022901
1719238387027,-8.702291,-0.8854962,-8.702291
1719238387047,-7.40458,-1.1908396,-8.030535
1719238387067,-6.2748094,-1.4656489,-7.1603055
1719238387087,-4.9160304,-1.5419847,-6.1984735
1719238387107,-3.1603053,-1.9847329,-5.4656487
1719238387127,-2.3053436,-2.946565,-5.2671757
1719238387147,-2.7633588,-4.0305343,-5.4351144
1719238387167,-3.3587787,-4.9160304,-5.5419846
1719238387187,-3.557252,-5.1755724,-5.587786
1719238387207,-3.3282442,-5.328244,-5.6488547
1719238387227,-2.1526718,-5.587786,-5.2519083
1719238387247,-1.1145039,-5.6946564,-4.335878
1719238387267,-0.79389316,-5.557252,-3.6946564
1719238387287,-1.3129771,-5.328244,-3.8931298
1719238387307,-1.8778626,-4.5648856,-4.7328243
1719238387327,-1.9541985,-3.2366412,-5.9083967
1719238387347,-1.9694656,-2.1374047,-6.7480917
1719238387367,-2.076336,-1.2671756,-6.8396945
1719238387387,-2.4580152,-0.5801527,-6.2748094
1719238387407,-3.3282442,-0.030534351,-5.587786
1719238387427,-3.923664,0.24427481,-5.0076337
1719238387447,-4.4885497,0.48854962,-4.442748
1719238387467,-4.8702292,-0.4274809,-4.152672
1719238387487,-5.6030536,-2.687023,-4.152672
1719238387507,-7.0229006,-4.3969464,-4.335878
1719238387527,-8.458015,-5.4198475,-5.0076337
1719238387547,-9.587787,-5.5114503,-5.7099237
1719238387567,-10.320611,-5.5267177,-5.816794
1719238387587,-10.763359,-5.587786,-5.4198475
1719238387607,-10.38168,-4.7938933,-4.8244276
1719238387627,-9.709924,-4.412214,-4.5648856
1719238387647,-9.984733,-3.7709923,-4.6564884
1719238387667,-10.503817,-2.7328243,-4.8702292
1719238387687,-11.541985,-2.2900763,-5.0229006
1719238387707,-12.687023,-2.351145,-4.854962
1719238387727,-12.702291,-1.9236641,-4.6106873
1719238387747,-12.412213,0.32061067,-4.5343513
1719238387767,-12.977099,2.0,-4.259542
1719238387787,-13.312977,2.9770992,-3.923664
1719238387807,-13.4198475,4.259542,-4.5038166
1719238387827,-14.732824,4.2290077,-5.4961834
1719238387847,-15.633588,3.4503818,-6.2290077
1719238387867,-15.541985,3.6946564,-6.4274807
1719238387887,-15.0992365,4.5038166,-6.0610685
1719238387907,-14.549619,5.0534353,-5.0839696
1719238387927,-13.694656,4.6412215,-3.7557251
1719238387947,-11.969465,4.671756,-2.4732823
1719238387967,-10.137404,5.0076337,-1.4961832
1719238387987,-8.748092,4.80916,-0.8549618
1719238388007,-7.923664,4.5343513,-0.99236643
1719238388027,-7.0992365,4.0610685,-1.9541985
1719238388047,-6.335878,3.6946564,-3.312977
1719238388067,-5.3129773,3.053435,-4.2900763
1719238388087,-3.3435113,2.70229,-4.5496182
1719238388107,-0.5801527,2.4732823,-4.6412215
1719238388127,2.5496182,1.4351145,-4.5648856
1719238388147,4.80916,-0.015267176,-4.4580154
1719238388167,6.335878,-0.99236643,-4.4732823
1719238388187,7.6488547,-1.3587786,-4.7175574
1719238388207,8.137404,-1.5419847,-5.2671757
1719238388227,7.6488547,-2.0458016,-5.740458
1719238388247,7.480916,-2.259542,-5.6488547
1719238388267,7.374046,-2.2442749,-5.2366414
1719238388287,7.038168,-2.183206,-4.5648856
1719238388307,6.335878,-2.3206108,-3.9847329
1719238388327,5.4198475,-2.9160306,-3.6183207
1719238388347,4.2442746,-3.206107,-3.557252
1719238388367,3.572519,-3.29771,-3.6030533
1719238388387,2.793893,-3.1603053,-3.6030533
1719238388407,2.5648854,-2.8244274,-3.312977
1719238388427,2.5496182,-1.8473282,-2.961832
1719238388447,2.3053436,-1.1755725,-2.70229
1719238388467,2.167939,-0.79389316,-2.5038168
1719238388487,2.1526718,-0.4427481,-2.534351
1719238388507,2.2137403,-0.3053435,-2.5801528
1719238388527,2.442748,-0.53435117,-2.4580152
1719238388547,2.70229,-0.5648855,-2.1068702
1719238388567,2.9007633,-0.35114503,-1.8473282
1719238388587,2.534351,0.045801528,-1.7709924
1719238388607,1.6030535,0.15267175,-2.091603
1719238388627,0.8091603,0.07633588,-2.5038168
1719238388647,0.71755725,0.27480915,-2.7633588
1719238388667,0.5496183,0.6870229,-2.8244274
1719238388687,0.39694658,0.8244275,-2.5038168
1719238388707,0.21374045,0.6870229,-1.9847329
1719238388727,0.015267176,0.32061067,-1.6946565
1719238388747,-0.39694658,-0.045801528,-1.5572519
1719238388767,-0.70229006,-0.41221374,-1.4656489
1719238388787,-0.9465649,-1.1450381,-1.3282443
1719238388807,-1.221374,-1.9236641,-1.1450381
1719238388827,-1.0534351,-2.59542,-0.99236643
1719238388847,-0.7633588,-2.8244274,-0.8091603
1719238388867,-0.70229006,-2.8396947,-0.96183205
1719238388887,-0.71755725,-2.5038168,-1.29771
1719238388907,-0.64122134,-1.8015267,-1.5877863
1719238388927,-0.71755725,-0.77862597,-1.8167939
1719238388947,-0.6259542,-0.10687023,-2.183206
1719238388967,-0.5038168,-0.07633588,-2.5648854
1719238388987,-0.47328246,-0.27480915,-2.8854961
1719238389007,0.15267175,-0.32061067,-2.9923663
1719238389027,1.038168,-0.35114503,-2.7480917
1719238389047,1.7862595,-0.4274809,-2.5648854
1719238389067,2.2137403,-0.77862597,-2.427481
1719238389087,2.8396947,-0.870229,-2.1374047
1719238389107,3.053435,-0.33587787,-1.8931298
1719238389127,2.7328243,0.061068702,-1.9236641
1719238389147,1.8931298,0.39694658,-2.0305343
1719238389167,0.8549618,0.47328246,-2.183206
1719238389187,0.36641222,0.6259542,-2.167939
1719238389207,0.5801527,1.0687023,-1.8778626
1719238389227,0.7480916,1.5572519,-1.6641221
1719238389247,0.65648854,1.0076336,-1.5725191
1719238389267,1.129771,0.045801528,-1.4198474
1719238389287,1.908397,0.091603056,-1.2671756
1719238389307,1.8015267,0.36641222,-1.5267175
1719238389327,0.90076333,0.19847329,-2.1526718
1719238389347,-0.091603056,0.045801528,-2.7633588
1719238389367,-0.41221374,0.030534351,-3.2671757
1719238389387,-0.48854962,0.259542,-3.6946564
1719238389407,-0.71755725,0.53435117,-3.8473282
1719238389427,-0.9465649,0.45801526,-3.816794
1719238389447,-0.9465649,0.091603056,-3.8473282
1719238389467,-0.610687,-0.519084,-3.7251909
1719238389487,0.13740458,-1.0687023,-3.4198472
1719238389507,1.1908396,-1.6641221,-3.1450381
1719238389527,1.9236641,-1.9236641,-3.1145039
1719238389547,1.9236641,-2.3816793,-3.1145039
1719238389567,1.6641221,-3.2671757,-3.29771
1719238389587,1.4351145,-3.8015268,-3.6030533
1719238389607,1.8778626,-3.740458,-3.7251909
1719238389627,2.3664122,-3.1145039,-3.6335878
1719238389647,3.1603053,-3.9541984,-3.5114503
1719238389667,4.1221375,-4.4580154,-3.1145039
1719238389687,5.2366414,-4.59542,-2.59542
1719238389707,5.4198475,-3.923664,-2.427481
1719238389727,4.4580154,-3.9389312,-2.4580152
1719238389747,4.259542,-3.8473282,-2.3816793
1719238389767,4.4885497,-3.6030533,-2.335878
1719238389787,4.3816795,-3.2824428,-2.5496182
1719238389807,4.961832,-2.3816793,-3.038168
1719238389827,5.5267177,-2.2290077,-3.7099237
1719238389847,5.816794,-3.3587787,-4.183206
1719238389867,7.4503818,-3.9847329,-4.1374044
1719238389887,9.572519,-3.0076337,-3.9694657
1719238389907,9.603053,-1.8778626,-4.3053436
1719238389927,8.59542,-1.9236641,-4.961832
1719238389947,7.0992365,-1.1145039,-5.9389315
1719238389967,4.9770994,-0.35114503,-6.885496
1719238389987,2.8854961,0.53435117,-7.4503818
1719238390007,1.1603054,1.480916,-7.7709923
1719238390027,-0.18320611,2.1221373,-8.274809
1719238390047,-1.2366412,1.6183206,-8.763359
1719238390067,-1.8015267,0.7480916,-8.167939
1719238390087,-1.8473282,0.4427481,-6.7633586
1719238390107,-1.6641221,0.67175573,-5.4198475
1719238390127,-1.480916,0.70229006,-4.519084
1719238390147,-0.8854962,0.091603056,-3.7862597
1719238390167,0.15267175,-0.45801526,-3.038168
1719238390187,1.3282443,-0.9160305,-2.4732823
1719238390207,2.2137403,-1.5877863,-1.908397
1719238390227,2.5648854,-1.6641221,-1.5877863
1719238390247,2.1068702,-1.9389313,-1.908397
1719238390267,1.832061,-2.9770992,-2.335878
1719238390287,2.1984732,-3.908397,-2.0152671
1719238390307,3.206107,-4.259542,-1.1603054
1719238390327,4.3053436,-3.923664,-0.73282444
1719238390347,4.9465647,-3.8778627,-1.2366412
1719238390367,4.7328243,-3.8473282,-2.167939
1719238390387,5.145038,-3.3282442,-3.0687022
1719238390407,6.0305343,-1.9847329,-3.816794
1719238390427,6.5801525,-1.0992366,-3.816794
1719238390447,6.8396945,-1.3129771,-3.3282442
1719238390467,7.3129773,-1.8167939,-3.129771
1719238390487,7.1603055,-1.9847329,-3.2366412
1719238390507,6.4580154,-3.465649,-3.4351146
1719238390527,5.5267177,-4.5801525,-3.2366412
1719238390547,4.671756,-4.519084,-3.0992367
1719238390567,2.9312978,-3.6946564,-3.2366412
1719238390587,0.16793893,-2.70229,-3.6183207
1719238390607,-2.793893,-2.5496182,-4.0458016
1719238390627,-3.6946564,-2.076336,-4.259542
1719238390647,-2.961832,-1.908397,-3.9847329
1719238390667,-2.2442749,-1.5725191,-3.1603053
1719238390687,-2.167939,-1.1450381,-2.4580152
1719238390707,-2.793893,-1.0839695,-2.4122138
1719238390727,-3.572519,-0.7633588,-2.687023
1719238390747,-4.1221375,-0.3053435,-2.9160306
1719238390767,-4.8396945,-0.48854962,-2.9923663
1719238390787,-4.9923663,-0.99236643,-2.7175572
1719238390807,-4.076336,-1.2519084,-2.2137403
1719238390827,-3.1908398,-1.0687023,-1.6335878
1719238390847,-3.0687022,-1.0534351,-1.2061069
1719238390867,-3.389313,-1.4198474,-1.3282443
1719238390887,-3.7557251,-1.9541985,-2.1526718
1719238390907,-4.519084,-2.2290077,-3.1908398
1719238390927,-4.4885497,-1.7862595,-4.259542
1719238390947,-3.832061,-1.5267175,-5.2366414
1719238390967,-2.183206,-2.2137403,-5.4656487
1719238390987,-0.3053435,-2.9770992,-5.0839696
1719238391007,0.70229006,-2.9923663,-4.8244276
1719238391027,1.3435115,-2.2900763,-4.8702292
1719238391047,0.9160305,-1.8931298,-5.4656487
1719238391067,-0.24427481,-2.5038168,-5.9847326
1719238391087,-0.6870229,-3.053435,-6.2137403
1719238391107,-0.061068702,-2.6412213,-6.2442746
1719238391127,1.0687023,-2.1984732,-5.89313
1719238391147,2.7633588,-1.9694656,-4.8702292
1719238391167,4.442748,-1.8015267,-3.832061
1719238391187,5.2671757,-2.3053436,-3.2824428
1719238391207,4.80916,-3.053435,-3.312977
1719238391227,3.9694657,-3.4503818,-3.7862597
1719238391247,3.40458,-2.9923663,-4.10687
1719238391267,2.534351,-2.59542,-4.2137403
1719238391287,1.6641221,-2.946565,-4.183206
1719238391307,1.6030535,-3.832061,-4.1679387
1719238391327,2.5648854,-3.7709923,-3.923664
1719238391347,3.480916,-3.0076337,-3.4351146
1719238391367,3.648855,-2.427481,-2.8244274
1719238391387,3.312977,-1.9389313,-2.3206108
1719238391407,2.5801528,-1.4503816,-2.3206108
1719238391427,1.6335878,-1.2366412,-2.793893
1719238391447,0.41221374,-1.0076336,-3.3282442
1719238391467,-0.39694658,-0.73282444,-3.6335878
1719238391487,-0.71755725,-0.73282444,-3.648855
1719238391507,-1.3435115,-1.5725191,-3.648855
1719238391527,-1.5419847,-2.0610688,-3.6946564
1719238391547,-0.99236643,-2.2137403,-3.5877862
1719238391567,-0.091603056,-2.0152671,-3.2366412
1719238391587,1.2061069,-1.6946565,-2.6259542
1719238391607,2.3969467,-1.832061,-2.076336
1719238391627,3.2519083,-1.9694656,-1.8625954
1719238391647,3.7557251,-1.8473282,-1.9541985
1719238391667,4.3053436,-1.9236641,-2.1984732
1719238391687,5.3129773,-2.6259542,-1.9541985
1719238391707,5.9694657,-2.5801528,-1.7251909
1719238391727,6.5496182,-2.2748091,-2.091603
1719238391747,6.2290077,-1.832061,-3.0839694
1719238391767,4.70229,-1.9847329,-4.335878
1719238391787,2.7328243,-1.7862595,-5.2366414
1719238391807,1.1450381,-0.8549618,-5.4351144
1719238391827,-0.35114503,0.3816794,-4.778626
1719238391847,-1.1603054,1.0687023,-3.6793892
1719238391867,-1.9694656,0.4427481,-2.8396947
1719238391887,-4.076336,-1.0076336,-2.2900763
1719238391907,-6.3816795,-2.427481,-1.9541985
1719238391927,-7.847328,-3.1603053,-1.832061
1719238391947,-8.656488,-4.0,-1.4961832
1719238391967,-9.236641,-5.29771,-0.53435117
1719238391987,-8.977099,-6.1679387,0.32061067
1719238392007,-7.5419846,-6.366412,0.19847329
1719238392027,-5.4503818,-7.0992365,-0.5496183
1719238392047,-3.6183207,-7.2519083,-1.2061069
1719238392067,-1.4503816,-6.4732823,-1.2519084
1719238392087,0.27480915,-4.854962,-1.2061069
1719238392107,0.5801527,-3.6030533,-1.6335878
1719238392127,-1.0687023,-3.557252,-2.8549619
1719238392147,-3.2824428,-5.4961834,-4.7480917
1719238392167,-4.0,-7.1603055,-6.2748094
1719238392187,-2.9770992,-6.8396945,-6.625954
1719238392207,-1.6946565,-5.328244,-6.183206
1719238392227,-2.335878,-4.671756,-5.664122
1719238392247,-4.0152674,-5.3435116,-5.1603055
1719238392267,-5.9541984,-6.2290077,-4.7480917
1719238392287,-7.2824426,-5.0534353,-4.366412
1719238392307,-8.748092,-6.5038166,-4.2442746
1719238392327,-8.916031,-7.1755724,-4.4580154
1719238392347,-8.335877,-8.137404,-4.7175574
1719238392367,-8.183207,-7.9541984,-5.068702
1719238392387,-8.916031,-8.045801,-5.6946564
1719238392407,-12.610687,-9.877863,-6.8702292
1719238392427,-15.969465,-11.526717,-7.9389315
1719238392447,-17.862595,-11.648855,-8.5801525
1719238392467,-18.839695,-9.679389,-8.992367
1719238392487,-20.305344,-7.2366414,-9.312977
1719238392507,-21.67939,-5.0992365,-9.267176
1719238392527,-22.824427,-4.259542,-8.7786255
1719238392547,-23.145039,-3.29771,-8.442748
1719238392567,-22.167938,-2.1221373,-8.076336
1719238392587,-17.969465,-0.5648855,-6.9007635
1719238392607,-11.832061,0.519084,-5.6488547
1719238392627,-6.5648856,0.519084,-4.8396945
1719238392647,-2.0610688,-0.13740458,-4.3206105
1719238392667,1.6641221,-0.79389316,-3.8625953
1719238392687,5.2519083,-1.0534351,-3.5267177
1719238392707,8.442748,-0.6870229,-3.40458
1719238392727,10.183207,-0.10687023,-3.4961832
1719238392747,10.885496,-0.24427481,-3.6030533
1719238392767,12.030535,0.18320611,-3.7099237
1719238392787,12.366412,0.6259542,-4.076336
1719238392807,12.229008,0.10687023,-4.2900763
1719238392827,12.59542,-0.10687023,-4.152672
1719238392847,13.328244,0.3053435,-3.7099237
1719238392867,13.450381,0.32061067,-3.206107
1719238392887,13.145039,0.091603056,-2.6564887
1719238392907,12.5801525,-0.4427481,-2.183206
1719238392927,11.862596,-0.77862597,-2.0458016
1719238392947,10.854961,-0.77862597,-2.0152671
1719238392967,9.78626,-0.33587787,-1.9389313
1719238392987,8.946565,0.41221374,-1.6946565
1719238393007,8.488549,0.8244275,-1.3587786
1719238393027,8.2595415,1.5419847,-1.129771
1719238393047,7.664122,1.5267175,-0.9160305
1719238393067,6.9770994,1.3740458,-0.5954198
1719238393087,6.5648856,1.1755725,-0.39694658
1719238393107,6.519084,0.870229,-0.53435117
1719238393127,6.335878,0.33587787,-0.71755725
1719238393147,6.2290077,-0.6870229,-0.70229006
1719238393167,6.3206105,-1.1908396,-0.5648855
1719238393187,6.4885497,-1.3282443,-0.70229006
1719238393207,6.6106873,-1.5572519,-1.038168
1719238393227,6.7328243,-1.6641221,-1.4961832
1719238393247,7.0076337,-1.5267175,-2.076336
1719238393267,7.4961834,-1.5877863,-2.5496182
1719238393287,8.488549,-1.480916,-2.6412213
1719238393307,9.114504,-1.29771,-2.3816793
1719238393327,9.129771,-0.99236643,-2.1221373
1719238393347,8.946565,-0.67175573,-2.3206108
1719238393367,8.519084,-0.8854962,-2.4885497
1719238393387,7.9694657,-0.90076333,-2.6412213
1719238393407,7.328244,-0.67175573,-3.0076337
1719238393427,6.7175574,-0.8396947,-3.480916
1719238393447,6.3969464,-1.1603054,-3.6946564
1719238393467,5.8015265,-1.2824427,-3.465649
1719238393487,4.7633586,-1.5725191,-3.1908398
1719238393507,3.6335878,-2.091603,-3.0687022
1719238393527,2.793893,-2.687023,-2.9160306
1719238393547,2.0305343,-2.3816793,-2.8091602
1719238393567,1.2824427,-1.648855,-2.8854961
1719238393587,0.8396947,-1.2061069,-3.0839694
1719238393607,0.4427481,-1.3129771,-3.2671757
1719238393627,0.0,-1.7099236,-3.29771
1719238393647,0.19847329,-1.4351145,-3.038168
1719238393667,1.1450381,-0.7633588,-2.6412213
1719238393687,1.9694656,-0.18320611,-2.4122138
1719238393707,1.8931298,-0.4274809,-2.3664122
1719238393727,1.6793894,-0.8396947,-2.4122138
1719238393747,1.7862595,-0.7480916,-2.4580152
1719238393767,1.9541985,-0.41221374,-2.4122138
1719238393787,2.2442749,-0.32061067,-2.3816793
1719238393807,2.3816793,-0.610687,-2.6412213
