timestamp,x,y,z
1719240510322,1.2671756,-0.9465649,-2.70229
1719240510342,1.2366412,-0.99236643,-2.687023
1719240510362,1.2061069,-1.0229008,-2.7480917
1719240510382,1.2366412,-1.0076336,-2.7175572
1719240510402,1.29771,-1.0687023,-2.7175572
1719240510422,1.2824427,-1.038168,-2.70229
1719240510442,1.2519084,-0.99236643,-2.7175572
1719240510462,1.221374,-1.0229008,-2.7328243
1719240510482,1.2061069,-0.97709924,-2.7328243
1719240510502,1.2519084,-0.96183205,-2.687023
1719240510522,1.221374,-0.97709924,-2.70229
1719240510542,1.2061069,-1.0076336,-2.7175572
1719240510562,1.1755725,-1.0229008,-2.7480917
1719240510582,1.2366412,-0.99236643,-2.7175572
1719240510603,1.29771,-1.0076336,-2.687023
1719240510622,1.2366412,-0.99236643,-2.7328243
1719240510642,1.1755725,-1.0076336,-2.7328243
1719240510663,1.221374,-0.97709924,-2.7175572
1719240510682,1.221374,-1.0076336,-2.7175572
1719240510702,1.2671756,-1.0076336,-2.6717558
1719240510723,1.2519084,-1.0076336,-2.687023
1719240510742,1.2061069,-0.99236643,-2.7633588
1719240510762,1.221374,-1.0076336,-2.7328243
1719240510782,1.2824427,-0.99236643,-2.7328243
1719240510802,1.29771,-0.99236643,-2.7328243
1719240510822,1.2519084,-0.97709924,-2.7633588
1719240510843,1.2061069,-0.97709924,-2.7328243
1719240510862,1.2671756,-0.97709924,-2.7175572
1719240510882,1.29771,-1.0229008,-2.687023
1719240510902,1.2519084,-1.0076336,-2.70229
1719240510922,1.2519084,-0.96183205,-2.7328243
1719240510942,1.2366412,-1.0076336,-2.7175572
1719240510963,1.2671756,-1.0076336,-2.70229
1719240510982,1.29771,-0.99236643,-2.6564887
1719240511002,1.2519084,-1.038168,-2.6717558
1719240511022,1.1908396,-1.038168,-2.70229
1719240511042,1.2366412,-0.99236643,-2.70229
1719240511062,1.29771,-1.0534351,-2.70229
1719240511082,1.2366412,-0.99236643,-2.70229
1719240511102,1.2061069,-0.99236643,-2.687023
1719240511122,1.1908396,-0.97709924,-2.687023
1719240511143,1.2519084,-0.99236643,-2.6717558
1719240511162,1.2519084,-0.99236643,-2.6564887
1719240511182,1.2519084,-1.0229008,-2.7328243
1719240511202,1.221374,-1.0076336,-2.7175572
1719240511222,1.221374,-0.99236643,-2.7328243
1719240511242,1.2671756,-0.99236643,-2.7175572
1719240511262,1.2519084,-0.99236643,-2.7175572
1719240511282,1.2366412,-0.97709924,-2.7175572
1719240511302,1.2061069,-0.99236643,-2.70229
1719240511322,1.221374,-1.0076336,-2.6564887
1719240511342,1.2671756,-1.0076336,-2.687023
1719240511362,1.29771,-0.96183205,-2.7175572
1719240511383,1.2366412,-0.97709924,-2.7175572
1719240511402,1.221374,-0.97709924,-2.7175572
1719240511422,1.2366412,-0.99236643,-2.687023
1719240511443,1.29771,-0.97709924,-2.6564887
1719240511462,1.29771,-0.99236643,-2.70229
1719240511482,1.1908396,-0.97709924,-2.7328243
1719240511502,1.2061069,-0.97709924,-2.7175572
1719240511522,1.221374,-1.0076336,-2.7175572
1719240511542,1.2519084,-1.0076336,-2.687023
1719240511562,1.2366412,-1.038168,-2.70229
1719240511582,1.1755725,-1.0076336,-2.7480917
1719240511602,1.1908396,-0.99236643,-2.778626
1719240511623,1.221374,-1.0076336,-2.7633588
1719240511642,1.2824427,-0.99236643,-2.7328243
1719240511662,1.29771,-0.99236643,-2.7175572
1719240511683,1.2366412,-0.99236643,-2.70229
1719240511702,1.221374,-1.0229008,-2.7175572
1719240511722,1.2519084,-1.0229008,-2.687023
1719240511742,1.2671756,-1.0229008,-2.7328243
1719240511762,1.221374,-1.0229008,-2.70229
1719240511782,1.1908396,-0.99236643,-2.6717558
1719240511802,1.2519084,-1.038168,-2.687023
1719240511822,1.2519084,-1.0229008,-2.70229
1719240511842,1.2519084,-0.99236643,-2.70229
1719240511863,1.2061069,-0.99236643,-2.6717558
1719240511882,1.2366412,-1.0229008,-2.70229
1719240511902,1.2824427,-1.0687023,-2.70229
1719240511923,1.2671756,-1.0534351,-2.70229
1719240511942,1.2061069,-0.97709924,-2.7175572
1719240511962,1.221374,-1.0229008,-2.7175572
1719240511983,1.2671756,-1.0229008,-2.70229
1719240512002,1.2824427,-0.99236643,-2.687023
1719240512022,1.29771,-0.99236643,-2.70229
1719240512042,1.2519084,-0.99236643,-2.7175572
1719240512062,1.2061069,-1.0076336,-2.687023
1719240512082,1.221374,-1.038168,-2.70229
1719240512102,1.2519084,-1.0076336,-2.6717558
1719240512122,1.2366412,-1.0076336,-2.687023
1719240512142,1.2671756,-1.0534351,-2.7328243
1719240512163,1.221374,-1.0076336,-2.687023
1719240512182,1.1908396,-0.99236643,-2.7175572
1719240512202,1.2061069,-0.99236643,-2.6717558
1719240512223,1.2366412,-0.99236643,-2.687023
1719240512242,1.2519084,-1.0076336,-2.7175572
1719240512262,1.1908396,-0.99236643,-2.7480917
1719240512283,1.2061069,-1.0076336,-2.70229
1719240512302,1.2366412,-0.96183205,-2.6564887
1719240512322,1.2366412,-0.97709924,-2.70229
1719240512342,1.2061069,-1.0076336,-2.7328243
1719240512362,1.2061069,-0.99236643,-2.7480917
1719240512382,1.2519084,-1.038168,-2.7328243
1719240512403,1.2519084,-0.99236643,-2.7175572
1719240512422,1.2366412,-1.0534351,-2.7175572
1719240512442,1.2366412,-1.0534351,-2.6717558
1719240512463,1.2671756,-1.0229008,-2.70229
1719240512482,1.29771,-1.0534351,-2.687023
1719240512502,1.29771,-1.0534351,-2.7175572
1719240512522,1.2824427,-1.0229008,-2.7175572
1719240512542,1.2824427,-0.99236643,-2.7175572
1719240512562,1.221374,-1.0229008,-2.70229
1719240512583,1.1908396,-0.99236643,-2.687023
1719240512602,1.1908396,-1.0229008,-2.70229
1719240512622,1.221374,-1.038168,-2.7175572
1719240512642,1.2671756,-1.038168,-2.7328243
1719240512662,1.2366412,-0.99236643,-2.7328243
1719240512682,1.1908396,-1.0229008,-2.7175572
1719240512703,1.2519084,-1.0229008,-2.7175572
1719240512722,1.1755725,-0.97709924,-2.70229
1719240512742,1.1755725,-1.0076336,-2.687023
1719240512763,1.2061069,-0.97709924,-2.687023
1719240512782,1.2671756,-0.96183205,-2.687023
1719240512802,1.2671756,-0.97709924,-2.687023
1719240512823,1.2671756,-0.97709924,-2.7175572
1719240512842,1.29771,-0.97709924,-2.7175572
1719240512862,1.2671756,-0.96183205,-2.7480917
1719240512882,1.2061069,-0.97709924,-2.778626
1719240512902,1.2366412,-1.0076336,-2.7633588
1719240512922,1.2519084,-0.99236643,-2.687023
1719240512943,1.2519084,-1.0534351,-2.6412213
1719240512962,1.2519084,-1.0687023,-2.687023
1719240512982,1.2366412,-1.0076336,-2.70229
1719240513003,1.221374,-0.99236643,-2.7175572
1719240513022,1.2366412,-0.97709924,-2.6564887
1719240513042,1.2366412,-1.0076336,-2.6717558
1719240513063,1.2061069,-1.0076336,-2.70229
1719240513082,1.1603054,-1.0229008,-2.7175572
1719240513102,1.1603054,-1.0229008,-2.7480917
1719240513123,1.221374,-1.0076336,-2.687023
1719240513142,1.2671756,-0.99236643,-2.70229
1719240513162,1.2824427,-1.0229008,-2.687023
1719240513182,1.221374,-0.99236643,-2.7328243
1719240513202,1.2366412,-0.99236643,-2.7175572
1719240513222,1.2519084,-0.97709924,-2.70229
1719240513243,1.2519084,-1.0076336,-2.6717558
1719240513262,1.2824427,-0.97709924,-2.687023
1719240513282,1.2824427,-0.97709924,-2.70229
1719240513303,1.2519084,-1.0076336,-2.70229
1719240513322,1.2519084,-0.97709924,-2.70229
1719240513342,1.221374,-0.9465649,-2.687023
1719240513362,1.2366412,-0.99236643,-2.70229
1719240513382,1.2366412,-1.0076336,-2.7328243
1719240513402,1.2366412,-0.97709924,-2.778626
1719240513423,1.221374,-0.97709924,-2.7328243
1719240513442,1.2366412,-0.99236643,-2.6717558
1719240513462,1.2519084,-1.0229008,-2.687023
1719240513483,1.2366412,-1.0534351,-2.7175572
1719240513502,1.2366412,-1.0076336,-2.70229
1719240513522,1.2366412,-0.97709924,-2.7480917
1719240513543,1.3282443,-1.0076336,-2.7175572
1719240513562,1.29771,-1.0229008,-2.70229
1719240513582,1.2671756,-1.0229008,-2.7175572
1719240513603,1.2519084,-0.99236643,-2.7175572
1719240513622,1.2519084,-1.0076336,-2.7175572
1719240513642,1.2671756,-0.97709924,-2.7175572
1719240513663,1.2671756,-1.0076336,-2.7175572
1719240513682,1.2366412,-0.99236643,-2.7175572
1719240513702,1.2061069,-1.0076336,-2.7328243
1719240513722,1.2671756,-1.0076336,-2.70229
1719240513742,1.2366412,-1.0076336,-2.687023
1719240513762,1.2061069,-1.0229008,-2.70229
1719240513783,1.2366412,-1.0229008,-2.7480917
1719240513802,1.2366412,-1.0076336,-2.7633588
1719240513822,1.2824427,-0.97709924,-2.7328243
1719240513843,1.2061069,-0.96183205,-2.7175572
1719240513862,1.2061069,-1.0076336,-2.6717558
1719240513882,1.1908396,-1.0076336,-2.70229
1719240513903,1.1908396,-1.0229008,-2.7480917
1719240513922,1.2366412,-1.0229008,-2.7175572
1719240513942,1.2824427,-1.038168,-2.687023
1719240513962,1.221374,-1.0229008,-2.7175572
1719240513982,1.221374,-1.0229008,-2.70229
1719240514002,1.2061069,-1.038168,-2.687023
1719240514024,1.221374,-1.0076336,-2.6717558
1719240514042,1.2366412,-0.96183205,-2.7175572
1719240514062,1.2061069,-0.9465649,-2.7480917
1719240514083,1.2061069,-0.96183205,-2.687023
1719240514102,1.2061069,-0.97709924,-2.6412213
1719240514122,1.2366412,-1.0076336,-2.70229
1719240514143,1.221374,-1.0229008,-2.6717558
1719240514162,1.2061069,-1.038168,-2.7175572
1719240514182,1.1908396,-1.0229008,-2.7328243
1719240514203,1.1908396,-1.0229008,-2.70229
1719240514222,1.1755725,-1.0229008,-2.6564887
1719240514242,1.2366412,-1.0076336,-2.70229
1719240514263,1.221374,-1.0076336,-2.7175572
1719240514282,1.221374,-1.0229008,-2.7175572
1719240514302,1.221374,-1.0229008,-2.7328243
1719240514323,1.221374,-0.99236643,-2.7328243
1719240514342,1.221374,-0.96183205,-2.7328243
1719240514362,1.2366412,-1.0076336,-2.70229
1719240514383,1.2061069,-1.0076336,-2.70229
1719240514402,1.2519084,-1.0076336,-2.7328243
1719240514422,1.2061069,-1.0687023,-2.70229
1719240514443,1.221374,-1.0534351,-2.687023
1719240514462,1.2366412,-1.0229008,-2.7175572
1719240514482,1.2519084,-1.0229008,-2.7175572
1719240514502,1.2061069,-0.99236643,-2.7175572
1719240514522,1.2366412,-0.99236643,-2.7328243
1719240514542,1.2824427,-0.96183205,-2.70229
1719240514563,1.2519084,-1.0076336,-2.7328243
1719240514582,1.221374,-1.038168,-2.70229
1719240514602,1.221374,-1.0229008,-2.7175572
1719240514623,1.2671756,-1.0229008,-2.7175572
1719240514642,1.221374,-1.038168,-2.70229
1719240514662,1.2519084,-1.0534351,-2.687023
1719240514683,1.221374,-1.0229008,-2.7175572
1719240514702,1.221374,-1.0229008,-2.70229
1719240514722,1.29771,-0.99236643,-2.7175572
1719240514743,1.2366412,-1.0076336,-2.687023
1719240514762,1.1755725,-0.96183205,-2.70229
1719240514782,1.1908396,-0.97709924,-2.687023
1719240514803,1.2671756,-1.0076336,-2.687023
1719240514822,1.29771,-1.0076336,-2.687023
1719240514842,1.2671756,-0.96183205,-2.687023
1719240514863,1.2061069,-1.0076336,-2.687023
1719240514882,1.1908396,-0.99236643,-2.70229
1719240514902,1.2519084,-1.0229008,-2.70229
1719240514923,1.2824427,-1.0229008,-2.70229
1719240514942,1.2366412,-1.0076336,-2.70229
1719240514962,1.1908396,-1.0076336,-2.7328243
1719240514982,1.1908396,-1.0229008,-2.7328243
1719240515002,1.221374,-0.99236643,-2.6717558
1719240515022,1.2366412,-0.97709924,-2.6717558
1719240515043,1.2366412,-0.99236643,-2.7175572
1719240515062,1.1603054,-0.97709924,-2.7175572
1719240515082,1.1908396,-1.0076336,-2.7328243
1719240515103,1.2366412,-1.0229008,-2.6717558
1719240515122,1.2366412,-0.97709924,-2.6717558
1719240515142,1.1908396,-0.96183205,-2.687023
1719240515163,1.1755725,-1.0076336,-2.70229
1719240515182,1.2061069,-1.0076336,-2.6564887
1719240515202,1.2824427,-1.0229008,-2.687023
1719240515223,1.2519084,-1.0534351,-2.70229
1719240515242,1.2366412,-1.038168,-2.7175572
1719240515262,1.1908396,-0.99236643,-2.687023
1719240515283,1.221374,-1.0229008,-2.6564887
1719240515302,1.2366412,-1.0534351,-2.6717558
1719240515322,1.221374,-1.038168,-2.687023
1719240515343,1.2061069,-0.96183205,-2.7175572
1719240515362,1.2671756,-1.0229008,-2.70229
1719240515382,1.6793894,-1.1145039,-2.70229
1719240515403,5.5725193,-1.7862595,-3.129771
1719240515422,4.70229,-2.167939,-17.664122
1719240515442,-4.366412,-2.1221373,-62.27481
1719240515463,-5.1297708,-0.9160305,-53.374046
1719240515482,-3.053435,-1.3435115,-51.46565
1719240515502,-5.480916,-1.4961832,-82.51908
1719240515523,-9.78626,-2.519084,-123.740456
1719240515542,-25.007633,-0.3053435,-170.24428
1719240515562,-34.82443,1.4656489,-203.3435
1719240515583,-35.603054,-7.6946564,-200.77863
1719240515602,-27.847328,-23.93893,-182.80916
1719240515622,-19.93893,-39.34351,-171.75572
1719240515643,-33.480915,-42.885498,-183.16031
1719240515662,-66.62595,-36.900764,-222.85497
1719240515682,-78.36641,-35.816795,-242.51909
1719240515703,-55.312977,-30.213741,-213.80153
1719240515722,-27.12977,-14.183207,-147.63359
1719240515742,-19.312977,2.519084,-106.19847
1719240515763,-50.85496,22.503817,-123.45038
1719240515782,-66.39695,32.870228,-145.16031
1719240515802,-44.76336,23.633587,-141.66412
1719240515822,-16.274809,8.931297,-132.06107
1719240515842,-12.7786255,7.7251906,-129.38931
1719240515862,-28.213741,12.351145,-129.78625
1719240515883,-47.93893,16.732824,-131.0687
1719240515902,-45.435116,12.076336,-127.43511
1719240515922,-27.480917,10.045801,-115.29771
1719240515943,-7.374046,16.87023,-92.70229
1719240515962,2.2748091,15.2213745,-75.92367
1719240515982,19.557251,32.351147,-46.59542
1719240516003,21.007633,50.366413,-19.19084
1719240516022,4.9007635,73.43511,-20.152672
1719240516042,39.93893,54.0,-57.49618
1719240516063,73.099236,17.328245,-83.80153
1719240516082,56.65649,6.5343513,-103.908394
1719240516102,47.389313,0.45801526,-97.51145
1719240516123,25.603054,-1.9694656,-70.16794
1719240516142,9.893129,-1.7862595,-35.984734
1719240516162,-0.13740458,-0.5648855,-30.412214
1719240516183,-1.648855,-1.389313,-70.01527
1719240516202,-0.9160305,-1.9847329,-99.16031
1719240516222,-6.5801525,-0.9465649,-104.79389
1719240516243,-8.458015,-0.9160305,-111.19084
1719240516262,-11.2213745,-0.610687,-136.25954
1719240516282,-15.19084,-0.045801528,-182.99237
1719240516303,-24.87023,1.6793894,-201.60306
1719240516322,-14.625955,0.7633588,-163.66412
1719240516342,7.816794,-3.1908398,-111.28244
1719240516363,9.526717,-3.6335878,-84.71756
1719240516382,-0.32061067,-2.534351,-91.0687
1719240516402,-6.183206,-1.4656489,-103.28244
1719240516423,-5.2061067,-1.4198474,-101.25191
1719240516442,-3.7251909,-1.4961832,-74.39695
1719240516462,-2.8091602,-0.8091603,-38.9771
1719240516483,-0.5954198,-0.8244275,-15.251908
1719240516502,0.53435117,-0.90076333,-6.2442746
1719240516522,0.99236643,-1.0229008,-3.6946564
1719240516543,1.129771,-0.97709924,-2.9923663
1719240516562,1.740458,-0.8854962,-2.8244274
1719240516582,10.320611,-0.061068702,-3.908397
1719240516603,14.396947,0.5648855,-18.595419
1719240516622,2.6259542,-0.5038168,-30.80916
1719240516642,0.15267175,-1.0534351,-34.809162
1719240516663,-5.0229006,0.0,-36.610687
1719240516682,-1.8167939,-0.99236643,-36.305344
1719240516702,-4.5496182,-1.2061069,-32.687023
1719240516723,4.1984735,-2.70229,-0.96183205
1719240516742,5.3129773,-0.8244275,31.847328
1719240516762,0.97709924,-0.030534351,31.404581
1719240516783,-0.32061067,-0.47328246,14.793893
1719240516802,-1.3435115,-1.1450381,10.0
1719240516822,-2.3206108,-1.5572519,2.6717558
1719240516843,-4.70229,-1.6641221,-7.5419846
1719240516862,-3.7251909,-1.8167939,-10.229008
1719240516882,1.6946565,-2.335878,-4.70229
1719240516902,-6.1679387,0.77862597,4.0305343
1719240516922,-4.2900763,-0.19847329,4.8702292
1719240516942,2.427481,-1.4045801,3.0229008
1719240516963,6.9465647,-1.832061,7.0229006
1719240516982,4.183206,-1.3435115,12.748092
1719240517002,-5.2061067,0.53435117,11.312977
1719240517023,-4.0305343,-1.3129771,5.19084
1719240517042,8.763359,-2.0,22.076336
1719240517062,8.137404,-0.5496183,47.587788
1719240517083,3.664122,0.73282444,64.96183
1719240517102,3.572519,-0.48854962,68.94656
1719240517122,2.2900763,-0.610687,23.923664
1719240517143,10.351145,-2.8091602,-28.625954
1719240517162,-7.5267177,-0.33587787,-74.76336
1719240517182,4.961832,-2.6412213,-94.62595
1719240517203,5.4656487,-3.2824428,-68.9771
1719240517222,0.36641222,-1.4961832,-27.541985
1719240517242,-0.8549618,-0.6870229,-0.27480915
1719240517263,-0.71755725,-0.41221374,-1.8778626
1719240517282,0.7480916,-0.8854962,-2.4580152
1719240517302,1.4656489,-1.0534351,-2.6717558
1719240517323,1.3129771,-1.0534351,-2.7175572
1719240517342,1.1603054,-1.0076336,-2.7175572
1719240517362,1.1603054,-1.0076336,-2.7328243
1719240517383,1.221374,-1.0534351,-2.687023
1719240517402,1.2519084,-1.0229008,-2.687023
1719240517422,1.2366412,-1.038168,-2.7328243
1719240517443,1.221374,-1.0076336,-2.7328243
1719240517462,1.221374,-0.97709924,-2.7175572
1719240517482,1.221374,-1.0076336,-2.70229
1719240517503,1.221374,-0.99236643,-2.687023
1719240517522,1.221374,-1.0229008,-2.70229
1719240517542,1.2366412,-1.0076336,-2.70229
1719240517563,1.2671756,-0.99236643,-2.7328243
1719240517582,1.2061069,-0.97709924,-2.7328243
1719240517602,1.2061069,-0.99236643,-2.7328243
1719240517623,1.221374,-0.99236643,-2.70229
1719240517642,1.2366412,-1.0534351,-2.687023
1719240517662,1.2061069,-1.038168,-2.687023
1719240517683,1.2061069,-1.038168,-2.687023
1719240517702,1.1908396,-1.0229008,-2.7480917
1719240517722,1.221374,-0.96183205,-2.7633588
1719240517743,1.2061069,-1.0229008,-2.7175572
1719240517762,1.2366412,-1.0229008,-2.7175572
1719240517782,1.2366412,-1.0534351,-2.7175572
1719240517803,1.2061069,-1.0839695,-2.687023
1719240517822,1.1755725,-1.038168,-2.6717558
1719240517842,1.1603054,-1.038168,-2.687023
1719240517863,1.2061069,-1.038168,-2.687023
1719240517882,1.2366412,-1.0229008,-2.7328243
1719240517902,1.2519084,-1.0229008,-2.6717558
1719240517923,1.2061069,-1.0076336,-2.6717558
1719240517942,1.1908396,-1.0534351,-2.687023
1719240517962,1.2061069,-1.038168,-2.7480917
1719240517983,1.2366412,-1.0534351,-2.778626
1719240518002,1.2366412,-1.038168,-2.7328243
1719240518022,1.2824427,-1.0229008,-2.687023
1719240518043,-12.488549,-0.97709924,-9.526717
1719240518062,-8.488549,-0.4427481,-42.27481
1719240518082,4.5038166,-0.259542,-32.32061
1719240518103,2.946565,0.18320611,31.175573
1719240518122,3.9847329,0.35114503,57.0229
1719240518142,9.832061,-0.8854962,68.59542
1719240518163,7.3587785,-1.2061069,58.229008
1719240518182,7.0839696,-2.4732823,44.885498
1719240518202,9.755725,-2.5801528,33.35878
1719240518223,4.80916,-1.2824427,21.19084
1719240518242,-1.0076336,-0.5496183,9.893129
1719240518262,2.7480917,-1.1603054,-0.5038168
1719240518283,1.0687023,-0.7633588,-9.648855
1719240518302,-0.091603056,-0.90076333,-11.694656
1719240518322,-2.3053436,-0.79389316,-14.106871
1719240518343,-0.15267175,-1.8625954,-15.816793
1719240518362,1.8931298,-1.7251909,-11.083969
1719240518382,0.5648855,-1.0839695,-5.6030536
1719240518403,-5.847328,0.045801528,-2.1068702
1719240518422,1.9847329,-1.4656489,2.5038168
1719240518442,6.2290077,-3.2824428,-22.503817
1719240518463,-1.0687023,-0.41221374,-17.374046
1719240518482,-0.73282444,-0.259542,-7.5725193
1719240518502,1.2824427,-0.67175573,-6.2900763
1719240518524,-2.0458016,-0.77862597,-15.19084
1719240518542,-7.7557254,-0.64122134,-20.885496
1719240518562,-3.465649,-1.4351145,-29.984734
1719240518583,-6.10687,-1.3740458,-27.57252
1719240518602,-11.770992,-0.33587787,-27.022902
1719240518622,-9.083969,-1.5419847,-20.656488
1719240518643,-2.4885497,-1.4503816,-9.267176
1719240518662,2.7480917,-1.832061,-4.2442746
1719240518682,6.6106873,-2.0305343,-2.7480917
1719240518703,3.4351146,-1.1450381,-2.4885497
1719240518722,1.6183206,-0.67175573,-2.519084
1719240518742,1.0992366,-0.8244275,-2.5496182
1719240518763,0.8091603,-0.9160305,-2.534351
1719240518782,-1.8931298,-0.519084,-2.0458016
1719240518802,-5.068702,0.19847329,-1.9694656
1719240518823,-4.4885497,0.13740458,-1.5572519
1719240518842,-0.97709924,-0.5648855,-2.0305343
1719240518862,0.97709924,-0.96183205,-2.3816793
1719240518883,4.0152674,-1.5725191,-2.9770992
1719240518902,27.633587,-3.7557251,-4.3816795
1719240518922,18.595419,-1.7862595,4.7175574
1719240518943,5.4656487,-1.0076336,2.3206108
1719240518962,2.1984732,-0.97709924,-1.3435115
1719240518982,1.4503816,-1.0229008,-2.335878
1719240519003,1.29771,-1.0229008,-2.6259542
1719240519022,1.2671756,-0.99236643,-2.687023
1719240519042,1.2366412,-1.0229008,-2.6717558
1719240519063,1.1603054,-0.97709924,-2.70229
1719240519082,1.1145039,-0.99236643,-2.7328243
1719240519102,1.1755725,-1.038168,-2.7175572
1719240519123,1.1908396,-1.0534351,-2.70229
