timestamp,x,y,z
1711113094898,9.782708,-0.15322891,1.5370775
1711113094908,9.715671,-0.272939,1.364695
1711113094918,9.739613,-0.14844051,1.4173675
1711113094928,9.787497,-0.10055647,1.508347
1711113094938,9.720459,-0.19153613,1.7860745
1711113094948,9.749189,-0.17238252,1.5849615
1711113094958,9.720459,-0.21547815,1.3215994
1711113094968,9.80665,-0.46447513,1.4987702
1711113094979,9.821015,-0.31603462,1.508347
1711113094988,9.653421,-0.31124622,1.4748282
1711113094998,9.68694,-0.25378537,1.6184803
1711113095008,9.710882,-0.11492168,1.5466543
1711113095018,9.80665,-0.10055647,1.6376339
1711113095028,9.706094,-0.12928689,1.7286136
1711113095038,9.749189,-0.19153613,1.5993267
1711113095048,9.706094,-0.24899697,1.5945383
1711113095058,9.710882,-0.33039984,1.316811
1711113095069,9.816227,-0.521936,1.5466543
1711113095078,9.619903,-0.4357447,1.8483237
1711113095088,9.639056,-0.1436521,1.6232687
1711113095098,9.610326,-0.29209262,1.5801731
1711113095108,9.552865,-0.25857377,1.6472107
1711113095118,9.715671,-0.2633622,1.6280571
1711113095128,9.672575,-0.30645782,1.5514427
1711113095138,9.667787,-0.15322891,1.7525556
1711113095148,9.720459,-0.19153613,1.6759412
1711113095159,9.792285,-0.1340753,1.541866
1711113095168,9.816227,-0.2681506,1.9009962
1711113095178,9.80665,-0.4213795,1.7908629
1711113095188,9.964667,-0.4165911,1.6232687
1711113095198,9.950302,-0.5746084,1.7956513
1711113095208,9.835381,-0.46926352,1.6232687
1711113095218,9.811439,-0.521936,1.8148049
1711113095228,9.80665,-0.4165911,1.9009962
1711113095238,9.763555,-0.45010993,2.0685902
1711113095249,9.533711,-0.34955344,1.8626889
1711113095258,9.457097,-0.5315128,1.5753847
1711113095268,9.500193,-0.24899697,1.7142484
1711113095278,9.414001,-0.21547815,1.8195933
1711113095288,9.605537,-0.21547815,1.6136919
1711113095298,9.840169,-0.23942018,1.4173675
1711113095308,9.969456,-0.25857377,1.6232687
1711113095318,9.935937,-0.19632454,1.412579
1711113095328,9.974244,0.0,1.1252748
1711113095338,10.060435,0.21068975,0.91458505
1711113095348,9.983821,0.32561144,0.93373865
1711113095358,9.878476,0.45968673,0.9672575
1711113095368,9.868899,0.48362875,1.1300632
1711113095378,9.682152,0.40701428,1.0151415
1711113095388,9.572019,0.36870706,1.0199299
1711113095398,9.576807,0.33039984,1.1540052
1711113095408,9.533711,0.25378537,0.94331545
1711113095418,9.701305,0.1436521,0.8619126
1711113095428,9.873688,0.05267244,0.7278373
1711113095438,10.0748005,0.06703765,0.59855044
1711113095448,10.199299,0.07182605,0.62728083
1711113095458,10.299856,-0.08619126,0.641646
1711113095468,10.228029,-0.019153614,0.78529817
1711113095478,10.247183,-0.047884032,0.521936
1711113095488,10.113108,0.12449849,0.2777274
1711113095498,10.132261,0.46926352,-0.110133275
1711113095508,10.065224,0.48362875,0.04309563
1711113095518,9.9550905,0.63206923,-0.01436521
1711113095528,9.888053,0.6847417,0.095768064
1711113095538,9.80665,0.7326257,0.02873042
1711113095548,9.706094,0.6464345,-0.14844051
1711113095558,9.629479,0.6847417,0.033518825
1711113095568,9.533711,0.7757214,0.12449849
1711113095578,9.471462,0.842759,0.34955344
1711113095588,9.548077,0.91458505,0.34955344
1711113095598,9.524135,1.0007763,0.21068975
1711113095608,9.552865,1.1348516,-0.0047884034
1711113095618,9.519346,1.0726024,0.11971009
1711113095628,9.619903,1.1061212,-0.04309563
1711113095638,9.562442,0.9624691,0.33518824
1711113095648,9.528923,1.1013328,0.34476504
1711113095658,9.65821,1.0103531,0.4213795
1711113095668,9.619903,1.1444284,0.4213795
1711113095678,9.639056,1.2880806,0.37828386
1711113095688,9.605537,1.4796166,0.45489833
1711113095698,9.629479,1.8291701,0.49320555
1711113095708,9.605537,1.8962077,0.4309563
1711113095718,9.442732,2.135628,0.4405331
